2017-11-22	v0.11.34
2017-11-19	v0.11.33
2017-08-15	v0.11.29
2017-06-10	v0.11.19
2017-04-05	v0.11.4
2017-04-04	v0.11
2017-03-28	v0.11rc
2017-03-14	v0.10.18
2017-03-07	v0.10.8
2017-02-28	v0.10.1
2017-02-27	v0.10
2017-02-21	v0.10rc
2017-02-11	v0.9.141
2017-01-31	v0.9.128
2016-12-24	v0.9.113
2016-09-01	v0.9.97
2016-08-10	v0.9.71
2016-08-03	v0.9.60
2016-07-22	v0.9.48
2016-07-17	v0.9.46
2016-03-19	v0.9.13
2016-03-07	v0.9.0
2016-02-24	v0.8.43
2016-01-30	v0.8.25
2015-12-18	v0.8.10
2015-12-13	v0.8.0
2015-12-06	v0.7.33
2015-11-25	v0.7.22
2015-11-21	v0.7.19
2015-11-12	v0.7.6
2015-11-08	v0.7.0
2015-09-26	v0.6.15
2015-09-05	v0.6.9
2015-08-16	v0.6.5
2015-08-02	v0.6.3
2015-03-26	v0.6.1
2015-03-19	v0.6.0
2015-02-13	v0.5.13
2015-01-05	v0.5.11
2014-12-14	v0.5.9
2014-11-19	v0.5.8
2014-10-10	v0.5.5
2014-09-18	v0.5.2
2014-09-14	v0.5.0
2014-06-06	v0.4.2
2014-06-01	v0.4.1
2014-06-12	v0.4.0
2014-04-29	v0.3.1
2014-04-21	v0.3.0
2014-03-31	v0.2.0
