2017-09-12	1.8.0
2017-07-30	1.7.1
2016-05-06	1.6.0
2015-11-30	1.5.9
2015-07-24	1.5.8
2015-07-23	1.5.7
2015-07-11	1.5.6
2015-05-13	1.5.5
2015-05-12	1.5.4
2015-05-06	1.5.3
2015-04-24	1.5.2
2015-04-23	1.5.1
2015-04-04	1.5.0
2015-02-06	1.4.1
2015-01-29	1.4.0
2014-11-11	1.3.15
2014-11-09	1.3.14
2014-10-27	1.3.13
2014-10-26	1.3.12
2014-10-07	1.3.11
2014-10-07	1.3.10
2014-10-05	1.3.9
2014-10-01	1.3.8
2014-08-09	1.3.7
2014-05-07	1.3.6
2014-04-22	1.3.5
2014-04-09	1.3.4
2014-04-06	1.3.3
2014-04-03	1.3.2
2014-04-01	1.3.1
2014-04-01	1.3.0
2014-03-31	1.2.10
2014-03-30	1.2.9
2014-03-30	1.2.8
2014-03-30	1.2.7
2014-03-29	1.2.6
2014-03-29	1.2.5
2014-03-29	1.2.4
2014-03-28	1.2.3
2014-03-28	1.2.2
2014-03-28	1.2.1
2014-03-28	1.2.0
2014-03-27	1.1.3
2014-03-26	1.1.2
2014-03-25	1.1.1
2014-03-25	1.1.0
2014-03-24	1.0.1
2014-03-24	1.0.0
