2017-11-06	v1.3.4
2017-10-09	v1.3.3
2017-09-04	v1.3.2
2017-08-07	v1.3.1
2017-07-17	v1.3.0
2017-06-05	v1.2.6
2017-05-29	v1.2.5
2017-04-18	v1.2.4
2017-03-29	v1.2.3
2017-02-27	v1.2.2
2017-02-27	v1.2.1
2017-01-21	v1.2.0
2017-01-16	v1.1.10
2017-01-02	v1.1.9
2016-12-23	v1.1.8
2016-12-13	v1.1.7
2016-12-06	v1.1.6
2016-11-07	v1.1.5
2016-10-24	v1.1.3
2016-10-24	v1.1.2
2016-10-21	v1.1.1
2016-10-17	v1.1.0
2016-09-30	v1.0.6
2016-09-19	v1.0.4
2016-09-07	v1.0.3
2016-09-07	v1.0.2
2016-09-06	v1.0.0
2016-08-31	v1.0.0-rc.4
2016-08-29	v1.0.0-rc.3
2016-08-23	v1.0.0-rc.2
2016-08-23	v1.0.0-rc.1
2016-08-18	v1.0.0-rc.0
2016-08-03	v1.0.0-beta.11
2016-08-03	v1.0.0-beta.10
2016-07-19	v1.0.0-beta.9
2016-07-08	v1.0.0-beta.8
2016-06-21	v1.0.0-beta.6
2016-06-14	v1.0.0-beta.5
2016-06-03	v1.0.0-beta.4
2016-05-25	v1.0.0-beta.3
2016-05-15	v1.0.0-beta.2
2016-05-10	v1.0.0-beta.1
2016-05-04	v1.0.0-beta.0
2015-11-11	v0.20.1
2015-07-28	v0.20.0
2015-06-17	v0.19.14
2015-05-08	v0.19.12
2015-04-26	v0.19.11
2015-03-20	v0.19.10
2014-12-09	v0.19.8
2014-11-25	v0.19.7
2014-11-24	v0.19.5
2014-11-16	v0.19.4
2014-11-10	v0.19.3
2014-11-08	v0.19.2
2014-11-07	v0.19.1
2014-11-07	v0.19.0
2014-10-22	v0.18.1
2014-10-20	v0.18.0
2014-09-22	v0.17.6
2014-09-22	v0.17.5
2014-09-10	v0.17.4
2014-08-20	v0.17.3
2014-08-11	v0.17.2
2014-08-06	v0.17.0
2014-08-01	v0.16.1
2014-07-22	v0.16.0
2014-07-10	v0.15.3
2014-07-10	v0.15.2
2014-07-01	v0.15.1
2014-06-24	v0.15.0
2014-06-09	v0.14.2
2014-06-02	v0.14.0
2014-05-28	v0.13.7
2014-05-26	v0.13.5
2014-05-19	v0.13.4
2014-05-14	v0.13.3
2014-05-08	v0.13.2
2014-05-07	v0.13.1
