2018-01-12	3.9.6
2018-01-11	3.9.5
2018-01-11	3.9.4
2018-01-03	3.9.3
2017-12-21	3.9.2
2017-12-20	3.9.1
2017-12-20	3.9.0
2017-12-12	3.8.7
2017-12-09	3.8.6
2017-11-28	3.8.5
2017-11-24	3.8.4
2017-11-23	3.8.3
2017-11-21	3.8.2
2017-11-19	3.8.1
2017-11-18	3.8.0
2017-11-17	3.7.18
2017-11-15	3.7.17
2017-11-11	3.7.16
2017-11-09	3.7.15
2017-11-09	3.7.14
2017-11-09	3.7.13
2017-11-08	3.7.12
2017-11-08	3.7.11
2017-11-07	3.7.10
2017-11-01	3.7.9
2017-10-28	3.7.8
2017-10-26	3.7.7
2017-10-26	3.7.6
2017-10-24	3.7.5
2017-10-23	3.7.4
2017-10-21	3.7.3
2017-10-20	3.7.2
2017-10-19	3.7.1
2017-10-17	3.7.0
2017-10-16	3.6.16
2017-10-12	3.6.15
2017-10-12	3.6.14
2017-10-10	3.6.13
2017-10-09	3.6.12
2017-10-09	3.6.11
2017-10-08	3.6.10
2017-10-08	3.6.9
2017-10-06	3.6.8
2017-10-03	3.6.7
2017-10-01	3.6.6
2017-09-30	3.6.5
2017-09-29	3.6.4
2017-09-24	3.6.3
2017-09-23	3.6.2
2017-09-21	3.6.1
2017-09-20	3.6.0
2017-09-19	3.5.6
2017-09-18	3.5.5
2017-09-16	3.5.4
2017-09-15	3.5.3
2017-09-15	3.5.2
2017-09-14	3.5.1
2017-09-14	3.5.0
2017-09-07	3.4.2
2017-09-01	3.4.1
2017-08-31	3.4.0
2017-07-26	3.3.6
2017-07-26	3.3.5
2017-06-08	3.3.4
2017-06-07	3.3.3
2017-05-10	3.3.2
2017-04-14	3.3.1
2017-02-11	3.3.0
2016-12-24	3.2.9
2016-10-31	3.2.8
2016-10-12	3.2.7
2016-07-20	3.2.6
2016-07-07	3.2.5
2016-06-27	3.2.4
2016-06-27	3.2.3
2016-06-18	3.2.2
2016-06-11	3.2.1
2016-06-03	3.2.0
2016-05-26	3.1.19
2016-05-25	3.1.18
2016-05-16	3.1.17
2016-05-14	3.1.16
2016-05-12	3.1.15
2016-05-11	3.1.14
2016-05-10	3.1.13
2016-05-10	3.1.12
2016-05-09	3.1.11
2016-05-09	3.1.10
2016-05-09	3.1.9
2016-05-09	3.1.8
2016-05-08	3.1.7
2016-05-06	3.1.6
2016-05-04	3.1.5
2016-05-04	3.1.4
2016-05-03	3.1.3
2016-05-02	3.1.2
2016-05-02	3.1.1
2016-05-01	3.1.0
2016-04-17	3.0.4
2016-04-17	3.0.3
