2017-11-08	v3.9.2
2017-11-08	v3.9.1
2017-11-08	v3.9.0
2017-10-26	v3.8.0
2017-09-29	v3.7.1
2017-09-28	v3.7.0
2017-09-07	v3.6.1
2017-07-27	v3.6.0
2017-07-14	v3.5.3
2017-07-13	v3.5.2
2017-07-13	v3.5.1
2017-06-28	v3.5.0
2017-06-16	v3.4.2
2017-06-16	v3.4.1
2017-06-15	v3.4.0
2017-05-24	v3.3.0
2017-05-12	v3.2.1
2017-05-10	v3.2.0
2017-04-28	v3.1.1
2017-04-26	v3.1.0
2017-04-06	v3.0.1
2017-04-05	v3.0.0
2017-03-22	v2.3.0
2017-03-08	v2.2.0
2017-02-23	v2.1.0
2017-02-08	v2.0.1
2017-01-25	v2.0.0
2017-01-24	v2.0.0-rc.6
2017-01-11	v2.0.0-rc.5
2016-12-15	v2.0.0-rc.4
2016-11-17	v2.0.0-rc.3
2016-11-03	v2.0.0-rc.2
2016-10-24	v1.3.2
2016-10-13	v2.0.0-rc.1
2016-09-28	v2.0.0-rc.0
2016-08-05	v2.0.0-beta.11
2016-06-27	v2.0.0-beta.10
2016-06-16	v2.0.0-beta.9
2016-06-06	v2.0.0-beta.8
2016-05-19	v2.0.0-beta.7
2016-05-12	v1.3.1
2016-04-21	v2.0.0-beta.6
2016-04-21	v1.3.0
2016-04-20	v2.0.0-beta.5
2016-04-07	v2.0.0-beta.4
2016-03-07	v2.0.0-beta.3
2016-03-01	v2.0.0-beta.2
2016-02-18	v2.0.0-beta.1
2016-02-17	v1.2.4
2016-02-10	v2.0.0-beta.0
2016-02-10	v2.0.0-alpha.57
2016-02-05	v2.0.0-alpha.56
2016-02-05	v2.0.0-alpha.55
2016-02-02	v2.0.0-alpha.54
2016-01-28	v2.0.0-alpha.53
2016-01-02	v1.2.3
2015-12-31	v1.2.2
2015-12-18	v1.2.1
2015-11-05	v1.1.1
2015-08-13	v1.1.0
2015-06-30	v1.0.1
2015-05-12	v1.0.0
2015-04-27	v1.0.0-rc.5
2015-04-20	v1.0.0-rc.4
2015-04-13	v1.0.0-rc.3
2015-03-30	v1.0.0-rc.2
2015-03-16	v1.0.0-rc.1
2015-03-05	v1.0.0-rc.0
2014-12-15	v1.0.0-beta.14
2014-09-24	v1.0.0-beta.13
2014-09-10	v1.0.0-beta.12
2014-08-06	v1.0.0-beta.11
2014-07-25	v1.0.0-beta.10
2014-07-03	v1.0.0-beta.9
2014-06-16	v1.0.0-beta.8
2014-06-12	v1.0.0-beta.7
2014-05-21	v1.0.0-beta.6
2014-05-14	v1.0.0-beta.5b
2014-05-14	v1.0.0-beta.5
2014-05-07	v1.0.0-beta.4
2014-04-30	v1.0.0-beta.3
2014-04-28	v1.0.0-beta.2
2014-03-28	v0.9.27
2014-03-28	v1.0.0-beta.1
2014-03-06	v0.9.26
2014-03-06	v0.9.25
2014-02-12	v0.9.24
2014-02-05	v0.9.23
2014-02-02	v0.9.22-alpha
2014-01-25	v0.9.21-alpha
2014-01-15	v0.9.20-alpha
2014-01-10	v0.9.19-alpha
2013-12-18	v0.9.18-alpha
2013-12-17	v0.9.17-alpha
2013-12-13	v0.9.16-alpha
2013-12-09	v0.9.15-alpha
2013-12-04	v0.9.14-alpha
2013-11-26	v0.9.13-alpha
2013-11-25	v0.9.12-alpha
2013-11-23	v0.9.11-alpha
