2017-11-14	3.8.5
2017-11-13	3.8.4
2017-11-10	3.8.3
2017-11-10	3.8.2
2017-11-08	3.8.0
2017-09-27	3.7.2
2017-08-31	3.7.1
2017-08-22	3.7.0
2017-06-15	3.6.2
2017-05-27	3.6.1
2017-05-25	3.6.0
2017-04-26	3.5.4
2017-04-14	3.5.3
2017-04-05	3.5.2
2017-03-24	3.5.0
2017-01-12	3.4.0
2016-12-07	3.3.2
2016-11-03	3.3.1
2016-11-01	3.3.0
2016-08-17	3.2.3
2016-07-12	3.2.2
2016-07-04	3.2.1
2016-06-30	3.2.0
2016-05-19	3.1.10
2016-05-11	3.1.9
2016-05-11	3.1.8
2016-04-22	3.1.7
2016-04-11	3.1.6
2016-03-29	3.1.5
2016-03-21	3.1.4
2016-03-10	3.1.3
2016-03-01	3.1.2
2016-02-22	3.1.1
2016-01-25	3.0.2
2016-01-18	3.0.1
2016-01-11	3.0.0
2015-07-22	2.2.7
2015-07-15	2.2.6
2015-07-01	2.2.5
2015-06-17	2.2.4
2015-05-31	2.2.3
2015-04-29	2.2.2
2015-03-23	2.2.1
