2017-12-18	v1.7.10
2017-12-12	v1.8.0
2017-12-04	v1.8.2-beta.3
2017-11-06	v1.8.2-beta.2
2017-10-19	v1.8.2-beta.1
2017-10-11	v1.6.15
2017-10-11	v1.7.9
2017-09-29	v1.8.1
2017-09-28	v1.6.14
2017-09-24	v1.7.8
2017-09-06	v1.6.13
2017-09-05	v1.7.7
2017-08-09	v1.7.6
2017-09-06	v1.6.12
2017-07-17	v1.7.5
2017-06-28	v1.7.4
2017-06-08	v1.7.3
2017-05-26	v1.7.2
2017-05-25	v1.6.11
2017-05-16	v1.7.1
2017-05-16	v1.6.10
2017-05-10	v1.7.0
2017-05-10	v1.6.9
2017-05-01	v1.6.8
2017-04-21	v1.3.15
2017-04-18	v1.6.7
2017-04-07	v1.6.6
2017-04-05	v1.4.16
2017-03-31	v1.6.5
2017-03-22	v1.6.4
2017-03-14	v1.3.14
2017-03-07	v1.6.3
2017-03-01	v1.6.2
2017-02-21	v1.6.1
2017-02-07	v1.6.0
2017-02-06	v1.5.1
2017-01-24	v1.5.0
2017-01-19	v1.4.15
2017-01-10	v1.4.14
2016-12-20	v1.4.13
2016-12-10	v1.4.12
2016-12-07	v1.4.11
2016-12-06	v1.3.13
2016-11-28	v1.4.10
2016-11-28	v1.3.12
2016-11-22	v1.4.8
2016-11-22	v1.3.10
2016-11-16	v1.3.9
2016-11-16	v1.4.7
2016-11-09	v1.4.6
2016-11-01	v1.4.5
2016-10-20	v1.3.8
2016-10-20	v1.4.4
2016-10-06	v1.4.3
2016-09-30	v1.4.2
2016-09-27	v1.3.7
2016-09-22	v1.4.1
2016-09-15	v1.4.0
2016-09-15	v1.3.6
2016-09-02	v1.3.5
2016-08-23	v1.3.4
2016-08-10	v1.3.3
2016-08-02	v1.3.2
2016-07-27	v1.3.1
2016-07-25	v1.3.0
2016-07-21	v1.2.8
2016-07-13	v1.2.7
2016-07-06	v1.2.6
2016-06-23	v1.2.5
2016-06-22	v1.2.4
2016-06-16	v1.2.3
2016-06-08	v1.2.2
2016-06-01	v1.2.1
2016-05-26	v1.2.0
2016-05-25	v1.1.3
2016-05-24	v1.1.2
2016-05-20	v1.1.1
2016-05-14	v1.1.0
2016-05-13	v1.0.2
2016-05-11	v1.0.1
2016-05-11	v1.0.0
2016-04-29	v0.37.8
2016-04-22	v0.37.7
2016-04-15	v0.37.6
2016-04-07	v0.37.5
2016-04-03	v0.37.4
2016-03-27	v0.37.3
2016-03-27	v0.36.12
2016-03-14	v0.37.2
2016-03-13	v0.37.1
2016-03-12	v0.37.0
2016-03-11	v0.36.11
2016-03-05	v0.36.10
2016-02-26	v0.36.9
2016-02-19	v0.36.8
2016-01-30	v0.36.7
2016-01-29	v0.36.6
2016-01-22	v0.36.5
2016-01-15	v0.36.4
2016-01-11	v0.35.6
